,orig_wav_file,mp3,speaker,word_count,start,end,duration,transcript,log_mean_pitch,log_stdev_pitch,rate_of_change_log_variance,onset_count,onset_rate,onset_time_diff_mean,onset_time_diff_var,onset_strength_mean,onset_strength_seg_var,onset_strength_seg_std,onset_delta_abs_mean,onset_delta_var,bert-gs_scores
10,142-orig.wav,142-orig_2277.mp3,Sonia_Sotomayor,52,1076.76,1101.56,24.799999999999955,And so why didn't she do the test there? Why should the Special Master or us be bound by the testimony of an expert who takes tests at the best part of the river for her and for her conclusions and doesn't at the parts where she says it's a greater effect?,5.524919035460275,0.1284462072585253,0.0031944048523091,53,2.1370967741935525,0.4516923076923077,0.1748934437869824,0.9077473282814026,5.50861930847168,2.3470447063446045,0.1893989592790603,0.1426156759262085,-0.2676220238208771
11,142-orig.wav,142-orig_2278.mp3,Sonia_Sotomayor,86,1115.8,1155.52,39.72000000000003,"-- but let me ask you a further question on this, you know, this one ppt change, which, in the east bay, as -- as she testified, it's about 10 percent. But I don't know where the expert testimony is that 6 ppts, as opposed to 5, is bad for oysters or is what caused the -- the issue -- the -- the decrease here. Your own experts, Dr. Kimbro and Dr. White, said that at least 12 or 15 ppts is actually optimal for oysters.",5.5496090949459145,0.2237921399213736,0.0018418950275637,114,2.8700906344410857,0.3460530973451328,0.1055272538178401,0.9934280514717102,4.62381649017334,2.150306224822998,0.2049618065357208,0.1264825165271759,-0.5895382761955261
12,142-orig.wav,142-orig_2279.mp3,Elena_Kagan,70,1184.4,1210.48,26.079999999999927,"Mr. Garre, you said a while ago that Florida would benefit from as little as 500 CFS. And I didn't get that in your briefs. You know, in your briefs, it didn't seem to me that you made an argument that less than 1,000 CFS would make any difference in the bay. So where is this 500 coming from? What's the evidence that you have that 500 CFS would matter?",5.394746262157613,0.1715484460936617,0.0015102545012541,64,2.4539877300613564,0.3890793650793651,0.1698606762408664,0.8853442668914795,3.09453558921814,1.7591291666030884,0.1546148061752319,0.0885993763804435,-0.4784602522850036
13,142-orig.wav,142-orig_2280.mp3,Sonia_Sotomayor,45,1272.28,1286.96,14.680000000000064,"And did you ever quantify exactly how much water would flow to you on -- on the assumption that Georgia would increase its conservation efforts? That seems to be a gap in the record, that there's no quantification of that, you know, pretty important measure.",5.307511658052201,0.1736390653841973,0.0012308096351075,35,2.3841961852860933,0.384,0.1136639999999999,1.0141769647598269,5.0301713943481445,2.242804288864136,0.2018237709999084,0.1438230276107788,-0.512950599193573
14,142-orig.wav,142-orig_2281.mp3,Neil_Gorsuch,66,1391.56,1419.96,28.40000000000009,"Okay. Judge Kelly found that the decree would cost about 100 million dollars a year in drought years for Georgia on the one hand and that the entire oyster fishery generates about 6.6 million dollars a year before the collapse. Even -- even assuming that Judge Kelly was mistaken by several orders of magnitude, why doesn't that preclude or at least pose a problem for you?",4.856169819720512,0.045293207052817,0.0002659970252927,93,3.2746478873239333,0.2956521739130435,0.0619157051039697,0.9282140731811525,2.232696771621704,1.4942210912704468,0.1624892354011535,0.0640148892998695,-0.0141502367332577
15,142-orig.wav,142-orig_2282.mp3,Neil_Gorsuch,49,1506.12,1517.6,11.480000000000018,"I -- I guess I was trying to get at, I -- I accept that there are ecological harms as well, but how -- how do we account for those given the dollar-and-cents disparity? Assume for the moment Judge Kelly's numbers are not completely to be dismissed. Then --",7.5574019950003235,0.033601556254254,0.0012011325347955,65,5.662020905923336,0.1699999999999999,0.016348,1.0520389080047607,2.5894339084625244,1.6091718673706057,0.1418716609477996,0.0486318171024322,-0.3704566359519958
16,142-orig.wav,142-orig_2283.mp3,Brett_M_Kavanaugh,77,1565.8,1600.2,34.40000000000009,"Thank you, Mr. Chief Justice. Good morning, Mr. Garre. Just picking up on Justice Gorsuch's line of questioning, what if there would be substantial benefits to Florida of an -- an apportionment but also substantial cost to Georgia of doing so? So just assume that: benefits substantial, costs substantial. How in that circumstance could we say that the benefits substantially outweigh the costs if both the costs and the benefits are substantial in -- in some way?",5.087093707979734,0.1214136305222808,0.0004942639760759,136,3.953488372093013,0.2531555555555556,0.0659981906172839,0.9467273354530334,2.2293550968170166,1.4931025505065918,0.1477774530649185,0.0564337633550167,-1.156936526298523
17,142-orig.wav,142-orig_2284.mp3,Brett_M_Kavanaugh,62,1670.76,1690.6,19.83999999999992,"Well, I think you assumed away part of what I was posing, which is I was posing a question that assume you're right about the benefits to Florida, but assume also that there are substantial costs to Georgia. I know you disagree with that, but just assume that. How do we then go about doing the -- the balancing in that circumstance?",5.098063730979794,0.1916370397183147,0.0005596223363669,64,3.2258064516129163,0.3098412698412698,0.0871155938523556,0.919125497341156,2.4140753746032715,1.55372953414917,0.1539415568113327,0.0643717423081398,-0.1907244026660919
18,142-orig.wav,142-orig_2285.mp3,Amy_Coney_Barrett,121,1773.12,1815.24,42.12000000000012,"Good morning, Mr. Garre. I have a question about what showing you're required to make at this stage about the Corps' -- what role the Corps would have in ensuring that extra water went to Florida even assuming that we impose this cap of 1,000 cubic feet per second. I mean, last time around, the Court said that the Special Master had required too much and too soon, essentially, from you with respect to the proof of what the Corps would do. Specifically, what more have you shown this time around? Because now the other findings that Special Master Lancaster did not make have been made. So have you done anything additional to show what the Corps could do to accommodate?",5.612686244661093,0.1549893418221772,0.0016426765715197,140,3.323836657169981,0.2976690647482014,0.0670926962372547,0.8544372916221619,1.8046460151672363,1.3433711528778076,0.1300635039806366,0.042678166180849,-0.6203975081443787
19,142-orig.wav,142-orig_2286.mp3,Amy_Coney_Barrett,48,1883.08,1896.72,13.6400000000001,"Okay, Mr. Garre, let me switch gears, and I just want to narrow down what is actually at stake here, what your contentions are. Most of your brief and most of your argument has focused on Georgia's agricultural uses. So are you abandoning any challenge to municipal use?",5.658406916868727,0.1303403873051127,0.0022957862943403,90,6.598240469208163,0.1477752808988764,0.0115632753440222,0.7774033546447754,0.7837196588516235,0.8852794170379639,0.083274245262146,0.0120969880372285,-0.9991480112075806
20,142-orig.wav,142-orig_2287.mp3,Amy_Coney_Barrett,69,1901.96,1925.2,23.24000000000001,"Okay. And, similarly, briefs and oral argument have focused primarily on the effects of Georgia's consumption on the oyster industry. It seemed to me that your evidence of effects on the wildlife and plant life as a result of the consumption was pretty weak, that you didn't show a reduction in species. So am I correct that you're really primarily focused simply on the harms to the oyster industry?",5.638291082757325,0.1019732087428563,0.0011176011712958,71,3.055077452667813,0.3177142857142856,0.0727719183673469,0.858881413936615,1.4266103506088257,1.194407939910889,0.1142871305346489,0.032925572246313,-0.3765290379524231
21,142-orig.wav,142-orig_2288.mp3,John_G_Roberts_Jr,72,2146.88,2174.48,27.59999999999991,"Thank you, counsel. I'd like to pose to you the same question I did to Mr. Garre. You just said Georgia did not cause Florida's harms. Even if you're not a sufficient cause, how do you analyze the case if we conclude the record supports the idea that you were a contributing cause? In other words, are you off the hook if you alone did not cause the harm to the fishery?",5.458050436220194,0.4362264053921157,0.0013455559420761,79,2.86231884057972,0.3491282051282051,0.1312606758711375,0.8484724164009094,2.465165376663208,1.570084571838379,0.1560283601284027,0.0769728273153305,-0.6244684457778931
22,142-orig.wav,142-orig_2289.mp3,John_G_Roberts_Jr,47,2256.0,2272.04,16.039999999999964,"Well, we don't really know what the extent of the remedy would be. That's what you're going to decide if the case moves toward equitable apportionment. But you think a -- a significant causation level above 50 percent is necessary before you even get to that stage?",5.338551345482767,0.1677118626158802,0.0016000922809723,53,3.304239401496267,0.2996923076923077,0.0601808284023669,0.8909710049629211,2.0096535682678223,1.417622447013855,0.1325220614671707,0.0479640215635299,-0.5424087643623352
23,142-orig.wav,142-orig_2290.mp3,John_G_Roberts_Jr,51,2274.92,2293.36,18.44000000000005,"How do you weigh the interests of -- competing interests of Florida oystermen and Georgia farmers? I mean, if we conclude that the contribution to the overall economy of the farmers is, you know, much more in dollar value than the contribution of the Florida oysters, does that mean you win?",5.409873183396735,0.4172576674878514,0.0019892876987398,71,3.850325379609533,0.2596571428571428,0.0462129110204081,0.930662989616394,2.200286626815796,1.483336329460144,0.1478797793388366,0.059773463755846,-1.2123874425888062
24,142-orig.wav,142-orig_2291.mp3,Clarence_Thomas,49,2351.56,2369.68,18.11999999999989,"So the -- when reading the -- Florida's brief, if I were to entitle it, it would be something along the lines of ""The Case of the Disappearing Water."" And if that is accurate, where do you think it went if Georgia is not the source of that disappearance?",6.726384046884227,0.231188212603362,0.0018849807677877,40,2.2075055187638104,0.4201025641025641,0.2188828612754766,0.76969975233078,2.4161570072174072,1.5543992519378662,0.1430539041757583,0.0642305985093116,-1.6340147256851196
25,142-orig.wav,142-orig_2292.mp3,Clarence_Thomas,104,2422.04,2474.16,52.11999999999989,"And I -- I'd like to go back to something else, taking my lead from Justice Alito's question. When we had this case the last time, the -- Special Master Lancaster focused on redressability, and, of course, the Court thought that we should go beyond that, and -- but there are pieces of his findings or portions that suggest that Georgia, particularly the agricultural area, caused some harm, and Judge Kelly now seems to come out the other way. And the question is -- I think Justice Alito's question is appropriate -- what do we do with that, with that in -- apparent inconsistency?",6.378074745480075,0.7492117764120183,0.0018607717630279,124,2.3791250959324683,0.4107967479674797,0.1096991050300745,0.757612407207489,2.341365098953247,1.5301519632339478,0.1383628845214843,0.0614220462739467,-0.4245780706405639
26,142-orig.wav,142-orig_2293.mp3,Stephen_G_Breyer,182,2544.96,2608.44,63.48000000000002,"Well, I have two questions and one totally irrelevant question. The first was Justice Thomas's. How can there be these big discrepancies in how you measure this water that's being used by Georgia? I mean, huge discrepancies. I don't understand that. Anything you want to say further, fine. And the second is, how can there be these oysters all over the place and they go out and look and there are load -- loads of dead oysters all over, and they say, well, actually, no, it's overfishing that caused it all? Well, if you overfish, then you catch them. And my third question, which is absolutely irrelevant, this has been going on for years, and Florida thinks that it wouldn't cost Georgia much to remedy the situation. Maybe Georgia has a different view. But has anybody ever tried to work out a -- that Florida would pay something to Georgia to solve the problem? Has anybody ever tried is only my question there. You don't have to answer it if you don't want to, but the first two I'd like to know.",5.205858807970017,0.2290224718865068,0.0019397297145659,181,2.8512917454316318,0.3509333333333334,0.0847405511111109,0.7400661706924438,1.761191964149475,1.327099084854126,0.1293475925922393,0.0449082478880882,0.7449267506599426
27,142-orig.wav,142-orig_2294.mp3,Samuel_A_Alito_Jr,124,2729.84,2794.96,65.11999999999989,"If we think there's some harm to Florida, but the imposition of the decree would cause harm to Georgia, what do we do with -- with that data? If it's just a matter of calculating the dollar value of Georgia agriculture and the Florida oyster and seafood industry, that's pretty straightforward. But Mr. Garre appropriately mentions that what is at stake is a precious ecosystem. So how do we take that into account? And in answering that, maybe you could answer this -- this question: To what degree are these oyster beds a natural phenomenon and to what degree are they a man-made creation? Was something like this present when Ponce de Leon sailed up, or is this something that oyster farmers have created?",5.043126953160943,0.2420137065333574,0.0020522944122895,176,2.702702702702707,0.3613257142857143,0.0936353624816326,0.7712715268135071,2.4992191791534424,1.5808918476104736,0.1542769968509674,0.072893813252449,-0.5269586443901062
28,142-orig.wav,142-orig_2295.mp3,Sonia_Sotomayor,167,2933.8,3021.72,87.91999999999962,"Counsel, you're talking about taking out agriculture, but your brother on the other side points out that many of the conservation methods are at no cost. So, for example, you've made great strides in -- in improving irrigation efficiency. I see that in the record. But I also understand that half of Georgia's irrigation permits impose no limit whatsoever on how much water farmers can draw out of the ground or, once they do, whether they're overwatering. Now, whether or not 80 percent are not overwatering, there's still 20 percent that are. There has been a significant proof of more use by the farmers. I'm -- I'm just not sure how we can ignore the fact that there are measures that would not be costly that would only require that you do something about your grandfathered permits so that there are limits put in and limits that are related to need rather than open-ended. Why should we ignore that those conservation methods would come at no cost?",5.544949480178551,0.1991861088642947,0.0021878716528567,201,2.2861692447679807,0.43632,0.1860830976000002,0.932032585144043,4.615351676940918,2.148336887359619,0.1971502155065536,0.1311974674463272,0.5417980551719666
29,142-orig.wav,142-orig_2296.mp3,Elena_Kagan,108,3091.12,3128.6,37.48000000000002,"Mr. Primis, I'd like to take you back to your conversation with Justice Thomas about the Corps operations and how we should think about that. I mean, suppose that we had what you think is a different case than this one but a case where it was clear that Georgia was overconsuming water and it was clear that that -- that if that water was able to get down to Florida, Florida would be much benefited. But then suppose that we had no reason to believe that the water would get down to Florida because of the Corps' operations. How would we think about that kind of case?",5.4349907309236025,0.2298813466856894,0.0016634861342438,99,2.641408751334044,0.3683265306122449,0.0843074852144939,1.0232259035110474,4.087727546691895,2.021812915802002,0.183655172586441,0.1052467450499534,-0.5359894633293152
30,142-orig.wav,142-orig_2297.mp3,Elena_Kagan,85,3150.32,3180.44,30.11999999999989,"But -- but we wouldn't say in that kind of case, look, you know, putting the Corps aside, the case for equitable apportionment is completely clear, and we should put the Corps aside because, if we make that clear to the Corps, you know, not -- even though the Corps is not a party here, but if we say, look, the -- there would be an equitable apportionment here, except for the Corps' practices, then we would typically expect the Corps to change its practices.",5.527536251164352,0.2590909333314406,0.0019705454132327,60,1.9920318725099675,0.4935593220338983,0.2557640769893708,0.9938340187072754,3.767474889755249,1.9409984350204468,0.1592122167348861,0.0840701907873153,0.3101457953453064
31,142-orig.wav,142-orig_2298.mp3,Elena_Kagan,67,3236.4,3261.72,25.31999999999971,"So what you're really saying is that this case could be as bad as it comes and Georgia would still win? In other words, Georgia could be overconsuming with -- without any regard to the downstreet -- the downstream state's well-being and -- and -- and -- and Florida could be suffering massive harm, and none of it matters because the Corps is standing in the way?",5.419792887416459,0.2146671483397677,0.0019018992357702,61,2.409162717219617,0.3861333333333333,0.0835879822222222,0.995789110660553,4.544471263885498,2.131776571273804,0.1689197272062301,0.1065407171845436,0.1909821629524231
32,142-orig.wav,142-orig_2299.mp3,Neil_Gorsuch,53,3292.96,3316.4,23.44000000000005,"Good morning, Mr. Primis. One of Florida's complaints is that the two Special Masters seem to have pointed in different directions and that the -- the second, Judge Kelly, did not proceed to hold an evidentiary hearing or trial and, procedurally, that there's a problem here. What -- what's your response to that?",7.266194605439154,0.3264425948618362,0.0017555352751059,105,4.479522184300331,0.2227692307692307,0.0281387928994082,0.8333173394203186,1.442345142364502,1.2009767293930054,0.1332143098115921,0.0356381833553314,-1.2960885763168335
33,142-orig.wav,142-orig_2300.mp3,Neil_Gorsuch,52,3372.52,3391.16,18.639999999999876,"Mr. Garre has suggested an argument today that a change of just 500 CFS would make all the difference in the world. They don't need 1,000 anymore, just 500, and that 500 would impose a -- a -- a more modest burden on Georgia. I'd like to hear your thoughts on that.",4.877297077129699,0.0374905771968295,0.0005608517737443,74,3.969957081545092,0.2353972602739726,0.0320489517733158,0.8625421524047852,2.283761739730835,1.5112119913101196,0.1454683989286422,0.0540516413748264,-0.4339990615844726
34,142-orig.wav,142-orig_2301.mp3,Brett_M_Kavanaugh,138,3477.64,3521.0,43.36000000000013,"Thank you, Mr. Chief Justice. And good morning, Mr. Primis. I want to pick up on Justice Alito's question with respect to the balancing and the substantially outweigh test that you articulate. You say that the potential benefits must substantially outweigh the harm and that that needs to be shown by clear and convincing evidence, as I understand your argument. And I think one of the big responses is how do you explain New York versus New Jersey, and that's certainly in the briefs and again Mr. Garre today has said, well, if you took that analysis and really applied it in the same way that Georgia's articulating here, then New York versus New Jersey would have come out the other way. So I want to hear whatever you have to say about New York versus New Jersey.",4.979779254520027,0.0927253839751995,0.0006895726858551,163,3.759225092250912,0.2658765432098766,0.0793067008078037,0.8856202960014343,1.8200091123580933,1.3490771055221558,0.1351630836725235,0.0467242375016212,-0.3801175951957702
35,142-orig.wav,142-orig_2302.mp3,Amy_Coney_Barrett,137,3564.04,3606.64,42.59999999999991,"Good morning, Mr. Primis. I have a legal question for you. So Special Master Kelly seems to have concluded that a modest injury -- and -- and it, you know, put the injury to Florida from Georgia's actions at about 1.4 percent of a decrease in oyster biomass -- that a modest injury didn't justify an equitable decree, that the injury had to be serious. And I want to know if that's the right legal way to look at it. And I'll -- let me put it to you this way: What if the injury was, in fact, modest, but it would be virtually costless to Georgia to remedy it? Would we still say that that wouldn't justify an equitable decree? So was Judge Kelly right to say that a modest injury doesn't justify an equitable decree?",5.59653429368488,0.1611020091858622,0.0021476572478389,133,3.122065727699537,0.3129696969696969,0.0809629384756658,0.8964263796806335,2.082895040512085,1.4432238340377808,0.1354692429304123,0.0519099086523056,-0.319269597530365
36,142-orig.wav,142-orig_2303.mp3,Amy_Coney_Barrett,164,3640.44,3691.64,51.19999999999982,"Let me -- I want to follow up on -- it's related to this question, but it follows up on one of Justice Alito's, which was asking you to measure the harm to an ecosystem. So, you know, here, you said earlier that the larger state doesn't always win. And, of course, if we're looking just at the dollar value of Georgia's agricultural industry versus the dollar value of Florida's oyster injury -- industry, we would say, you know, as -- as Judge Kelly did, let's just assume those figures were right, that the benefit -- the cost to Georgia dwarfs the benefit to Florida. But how do we put a price on -- I mean, let's -- let's imagine -- and I know you disagree with this, but let's just imagine that Georgia could take measures that cost less and help Georgia -- help Florida preserve the Apalachicola oysters. How -- how do we put a price on an environmental benefit like that?",5.6440795566086015,0.1942637527911772,0.0014897504879344,151,2.9492187500000107,0.33664,0.1236134570666667,0.9253355264663696,2.196476697921753,1.4820514917373655,0.1388390213251114,0.0530966147780418,-0.0320012606680393
37,18-1447.wav,18-1447_0.mp3,John_G_Roberts_Jr,57,135.90500005,161.165,25.25999994999998,"Mr. Silbert, I want to pick up on that very last thing you said but look at it from a different perspective. What independent role do you think international comity plays, given the fact that you already have whether unchallenged forum non convenience grounds and act of state grounds, what is the independent significance of international comity?",5.414151318618399,0.3135766417267669,0.0015429017236168,114,4.574638844301768,0.2084247787610619,0.0420495186780483,0.8604956269264221,2.1035261154174805,1.450353741645813,0.1566528528928756,0.0629574581980705,-1.1487345695495603
38,18-1447.wav,18-1447_2.mp3,Stephen_G_Breyer,102,381.32,421.655,40.33499999999998,"I'd like to -- to pick up on that last question. One, as the Chief, I think, brought up, how do we know that comity is a separate doctrine rather than, say, a -- a motivating principle underlying a bunch of other doctrines, like foreign non conveniens and -- and exhaustion and sovereign immunity and abstention? And if we -- if it is a separate doctrine, what exactly does it consist of? Do you prefer the Ninth Circuit, which has five factors? I -- Estreicher and Lee are good international law professors, suggest four factors. And maybe you have some other factors.",5.013999690743925,0.2737772980302362,0.000811142767321,128,3.1746031746031758,0.3023622047244094,0.0871401207762416,0.7211107611656189,2.1033177375793457,1.4502819776535034,0.1394513249397277,0.0550139136612415,-0.6383832693099976
39,18-1447.wav,18-1447_3.mp3,Samuel_A_Alito_Jr,61,529.87499995,561.44,31.56500005000009,"Section 1606 on which you rely makes a foreign state ""liable in the same manner and to the same extent as a private individual under like circumstances."" The -- your friend on the other side says this concerns substantive liability rather than threshold federal common law defenses. Why isn't that a -- a reading that's more faithful to the statutory text?",4.958728872304835,0.1441909839298989,0.0011987425261803,75,2.3176761433868966,0.4203243243243243,0.1359242191380569,0.7524806261062622,2.3907055854797363,1.546190619468689,0.1502434611320495,0.067044161260128,-0.519050657749176
40,18-1447.wav,18-1447_4.mp3,Samuel_A_Alito_Jr,40,626.835,646.14000005,19.30500004999999,"One other question. If we were to rule, hypothetically, and this is just hypothetical, that -- in favor of Germany on the jurisdictional issue, wouldn't the plaintiffs in this case still have an argument based on their claim of denaturalization?",5.800111585089823,0.8421174780220249,0.000701531990295,42,2.156057494866528,0.4706341463414634,0.2772914027364662,0.7011040449142456,2.106553077697754,1.451396942138672,0.139607086777687,0.0601892508566379,-1.2622698545455933
41,18-1447.wav,18-1447_5.mp3,Sonia_Sotomayor,54,679.57,707.355,27.784999999999968,"Counsel -- counsel, I -- I don't understand how if in the following case hypothetically we were to decide there's no jurisdiction, what power would we have, essentially, to give an advisory opinion on this international comity doctrine? I thought no jurisdiction meant just that, that we don't have the power to decide anything?",5.535664157545444,0.1939085003755692,0.0018650836368896,60,2.063273727647865,0.4512542372881356,0.1511248675667911,0.7678993344306946,3.212613344192505,1.7923763990402222,0.1647229790687561,0.0845092982053756,-0.3203421831130981
42,18-1447.wav,18-1447_6.mp3,Sonia_Sotomayor,46,723.42,742.685,19.264999999999983,"I thought that -- counsel, I understand that principle, but this is something different. We have already decided we have no -- we would have already decided we have no jurisdiction, so having made that decision, how would this become nothing more than an advisory opinion?",5.426984298087917,0.2077497927558831,0.0019878464266729,56,2.8629856850715827,0.329890909090909,0.0587914790082643,0.7862153649330139,2.4015567302703857,1.5496957302093506,0.1513967812061309,0.0593078136444091,-0.1347995847463607
43,18-1447.wav,18-1447_7.mp3,Sonia_Sotomayor,59,751.91,783.47,31.56000000000006,"-- one final point. As I read the record below, it appeared that this prudential international comity doctrine was not really the focus of your argument in briefing. It seemed to me that the focus was on the -- that Respondents have to exhaust their remedy. This -- what you've raised before us seems like a very different tact.",5.569503684408232,0.3423995358038428,0.0026797755778266,79,2.739251040221911,0.361025641025641,0.1065983326758711,0.7920031547546387,2.8234095573425293,1.68030047416687,0.1650837957859039,0.0750594362616539,0.0443857200443744
