,Unnamed: 0,start,end,speaker,speaker_role,text,file,line,duration,start_idx,end_idx,word_count,word_rate,pitch_log_diff_variance,pitch_log_mean,pitch_log_stdev,pitch_2pct,pitch_25pct,pitch_50pct,pitch_75pct,pitch_98pct,onset_count,onset_rate,onset_power_entropy,onset_time_diff_mean,onset_time_diff_var,onset_time_entropy,BERT-GS_Scores,duration_mean,duration_std,onset_count_mean,onset_count_std,onset_rate_mean,onset_rate_std,onset_time_diff_mean_mean,onset_time_diff_mean_std,onset_time_diff_var_mean,onset_time_diff_var_std,pitch_25pct_mean,pitch_25pct_std,pitch_2pct_mean,pitch_2pct_std,pitch_50pct_mean,pitch_50pct_std,pitch_75pct_mean,pitch_75pct_std,pitch_98pct_mean,pitch_98pct_std,pitch_log_diff_variance_mean,pitch_log_diff_variance_std,pitch_log_mean_mean,pitch_log_mean_std,pitch_log_stdev_mean,pitch_log_stdev_std,word_count_mean,word_count_std,word_rate_mean,word_rate_std,BERT-GS_Scores_mean,BERT-GS_Scores_std
10,10,1241.37999995,1264.945,Elena_Kagan,scotus_justice,"Count -- counsel, just a point of clarification first as to the extent of your argument. There are courts in the Seventh and the Tenth Circuit that have said that the judgment bar can undo even prior final judgments on Bivens claims, so sort of retroactively undo a Bivens judgment. Do you think that that's right?",19-546.wav,54,23.56500004999998,19862079,20239120,56,2.376405681357088,0.0032906699521996,8.035604996543528,0.3230994095407863,7.650859713524659,7.823026380191326,7.948026380191326,8.089693046857994,8.853526380191326,70.0,2.97050710169636,-2.1314932894181093,0.3130434782608696,0.0743474328922494,-50.74778365882659,-1.4713510274887085,32.26911931889204,16.51790983157502,86.40751445086705,42.48640159134391,2.743645808852209,0.6408740458451843,0.37259466965854815,0.09010542547553801,0.11112900043587758,0.06674769549554085,7.6935706961836186,0.11261195790237548,7.4806419871277425,0.10000315837444393,7.844112603698069,0.13111986022432268,8.05407768076936,0.1562745895547114,8.633010002542001,0.1650574751453732,0.004511958801574781,0.0011176504642357197,7.902379790751797,0.11894125695032251,0.2893007277315665,0.04677981669398147,88.4090909090909,41.7794743327926,2.8166042553187682,0.4484237397774413,0.019544978354877618,0.6406522034903449
11,11,1299.13,1358.825,Elena_Kagan,scotus_justice,"I guess I'm wondering whether your understanding of this provision makes it into something that the language suggests it's not. So, if I understand your position correctly, you're really turning this into an election-of-remedies provision; in other words, that once somebody files an FTCA claim, then, really, they -- they can't bring a Bivens claim anymore. And the only way to bring a Bivens claim is just to forego the FTCA claim. And that might make sense, you know, as a policy matter, to turn this statute into such an election-of-remedies provision, but the statute doesn't read like that. It -- I mean, Congress knows how to write a provision like that. Instead, this statute reads like a preclusion statute. And preclusion, as the Chief Justice began the argument by saying, always applies between suits and not within a single suit.",19-546.wav,56,59.694999999999936,20786080,21741200,141,2.362006868246924,0.0048644092056249,7.968897740469465,0.3384649187105357,7.467359713524659,7.70635971352466,7.914693046857993,8.173026380191326,8.839693046857994,161.0,2.697043303459254,-2.198730803424944,0.3628,0.0845297599999999,-57.2772985663119,0.2094751596450805,32.26911931889204,16.51790983157502,86.40751445086705,42.48640159134391,2.743645808852209,0.6408740458451843,0.37259466965854815,0.09010542547553801,0.11112900043587758,0.06674769549554085,7.6935706961836186,0.11261195790237548,7.4806419871277425,0.10000315837444393,7.844112603698069,0.13111986022432268,8.05407768076936,0.1562745895547114,8.633010002542001,0.1650574751453732,0.004511958801574781,0.0011176504642357197,7.902379790751797,0.11894125695032251,0.2893007277315665,0.04677981669398147,88.4090909090909,41.7794743327926,2.8166042553187682,0.4484237397774413,0.019544978354877618,0.6406522034903449
12,12,1389.99,1409.535,Elena_Kagan,scotus_justice,"All right. But I think I was suggesting, just to -- just to make myself clear, that's a perfectly sensible statute. I guess my question is, is it the statute that Congress wrote? That Congress wrote a statute -- I mean, election-of-remedy statutes are easy to write. And this is not that. This is a preclusion statute, which has a different set of consequences.",19-546.wav,58,19.54500000000008,22239840,22552560,64,3.274494755691981,0.0030961533534673,8.19205153742403,0.2743446897628527,7.614693046857993,7.998026380191326,8.173026380191326,8.38135971352466,8.821193046857992,59.0,3.0186748529035445,-2.4245663383133205,0.3067586206896551,0.0661021831153389,-57.600597907674825,0.448931872844696,32.26911931889204,16.51790983157502,86.40751445086705,42.48640159134391,2.743645808852209,0.6408740458451843,0.37259466965854815,0.09010542547553801,0.11112900043587758,0.06674769549554085,7.6935706961836186,0.11261195790237548,7.4806419871277425,0.10000315837444393,7.844112603698069,0.13111986022432268,8.05407768076936,0.1562745895547114,8.633010002542001,0.1650574751453732,0.004511958801574781,0.0011176504642357197,7.902379790751797,0.11894125695032251,0.2893007277315665,0.04677981669398147,88.4090909090909,41.7794743327926,2.8166042553187682,0.4484237397774413,0.019544978354877618,0.6406522034903449
13,13,1451.275,1496.64500005,Brett_M_Kavanaugh,scotus_justice,"Good morning, Mr. Huston. I just want to follow up on something Justice Alito raised and then Justice Sotomayor followed up on, which is this alternative argument being before us. I mean, we -- we could decide it, but, as the Court's often said, we're a court of review, not of first view. And there are obviously important exceptions to that principle, but I'm not sure this case really cries out for us to depart from the general principle. So why don't we resolve the question presented that's presented in the cert petition, I think was Justice Alito's question, and that's sufficient unto the day, and we can worry about the other issue when and if we need to address that?",19-546.wav,65,45.37000004999982,23220400,23946321,121,2.6669605436775945,0.0034879101384892,7.374693046857994,0.2350546626732693,6.963859713524659,7.25635971352466,7.364693046857993,7.448026380191326,7.893193046857993,98.0,2.160017630416564,-2.4429694442321623,0.4539381443298969,0.1708355013285153,-29.986480241632083,0.1818388402462005,41.785141843439725,27.194327673971948,150.39492753623188,105.21289158651008,3.6720848504363617,0.9250921849183092,0.28827283278167437,0.0885866980349623,0.08267825216654537,0.05598365733477938,7.302647592312538,0.09655138904451238,7.131531228676175,0.1642337783726713,7.404602137767084,0.10076849787715361,7.537746077161023,0.145950966081457,8.134930016554963,0.4566865213451057,0.0025722081712864233,0.001067457467631925,7.447458978103783,0.11757742611642309,0.23515437131928815,0.093778177989873,106.37943262411348,70.00860142144354,2.6024435303402793,0.4200907396457913,-0.15217291260408963,0.6377656946574696
14,14,1552.16,1568.045,Brett_M_Kavanaugh,scotus_justice,"If we do resolve that question, I'm going to reiterate questions asked by others now, but the key problem for you is it says ""any action,"" not ""any claims."" Do you just want to summarize your best arguments in response to that?",19-546.wav,67,15.884999999999993,24834560,25088720,42,2.6440037771482547,0.002145792241946,7.443174059516221,0.1019251020736785,7.233693046857993,7.38135971352466,7.4230263801913265,7.48760971352466,7.704026380191326,31.0,1.9515265974189493,-2.233704767885783,0.5130666666666667,0.1967092622222222,-48.73096662875116,-0.2955604493618011,41.785141843439725,27.194327673971948,150.39492753623188,105.21289158651008,3.6720848504363617,0.9250921849183092,0.28827283278167437,0.0885866980349623,0.08267825216654537,0.05598365733477938,7.302647592312538,0.09655138904451238,7.131531228676175,0.1642337783726713,7.404602137767084,0.10076849787715361,7.537746077161023,0.145950966081457,8.134930016554963,0.4566865213451057,0.0025722081712864233,0.001067457467631925,7.447458978103783,0.11757742611642309,0.23515437131928815,0.093778177989873,106.37943262411348,70.00860142144354,2.6024435303402793,0.4200907396457913,-0.15217291260408963,0.6377656946574696
15,15,1617.465,1677.075,Amy_Coney_Barrett,scotus_justice,"Counsel, I want to ask you a question about the question on which we granted cert. Did the government make a mistake in moving -- moving for dismissal under Rule 12(b)(1) for lack of jurisdiction, as opposed to for judgment on the pleadings or just -- I -- I know -- I know they also moved for summary judgment, but why even have the motion to dismiss for lack of jurisdiction in there? And I'll tell you the reason why I'm asking is it seems to me that 1346(c) gives district courts the jurisdiction to resolve civil actions against the government on the bases that's listed in the statute. And it seems to me that that means that the government is submitting as sovereign to the district court's resolution of those claims either way, whether they win or not, so it's different than, say, in Simmons, where the district court does not have jurisdiction to resolve claims if they involve misconduct in the exercise of a discretionary function. So why did the government even treat this as a jurisdictional issue?",19-546.wav,71,59.61000000000013,25879440,26833200,180,3.0196275792652174,0.0040955064899733,8.149870752835374,0.18812718311255,7.889693046857992,8.023026380191327,8.123026380191327,8.23135971352466,8.64185971352466,187.0,3.137057540681087,-2.280980554337922,0.3193118279569892,0.0762049457740779,-42.94753925799812,-0.2975771725177765,31.329653978892733,17.799843862992585,106.47872340425532,56.62237942497018,3.555499140059202,0.9243676618709977,0.292260531059413,0.07291140549112178,0.0695320845119844,0.047776714891189835,7.972789973571941,0.0834746696603374,7.8088183423662665,0.10863631353482803,8.069110895557756,0.08317451323940073,8.203101734801255,0.08721261969677108,8.608499193430097,0.12222809192149743,0.004759664517729163,0.0012970511412573789,8.105671568524839,0.07855932191949493,0.19323029233396308,0.030968774711040016,96.52595155709342,52.435080740223505,3.181076439793327,0.5093808420961355,-0.12663917561387159,0.5795474391623492
16,16,1763.31,1776.67,Amy_Coney_Barrett,scotus_justice,"-- before my time expires, let me just clarify something. So you agree that if, say, the plaintiff had not alleged all the elements and so the claim was dismissed without prejudice under 12(b)(6), that wouldn't count as a judgment that would trigger the bar?",19-546.wav,75,13.360000000000127,28212960,28426720,45,3.3682634730538603,0.0043088409999521,8.171108390773338,0.1856148996753641,7.9230263801913265,8.05635971352466,8.123026380191327,8.239693046857994,8.697693046857992,50.0,3.742514970059845,-2.673011695109925,0.2579591836734693,0.0339135493544356,-105.77758218599996,-1.177302002906799,31.329653978892733,17.799843862992585,106.47872340425532,56.62237942497018,3.555499140059202,0.9243676618709977,0.292260531059413,0.07291140549112178,0.0695320845119844,0.047776714891189835,7.972789973571941,0.0834746696603374,7.8088183423662665,0.10863631353482803,8.069110895557756,0.08317451323940073,8.203101734801255,0.08721261969677108,8.608499193430097,0.12222809192149743,0.004759664517729163,0.0012970511412573789,8.105671568524839,0.07855932191949493,0.19323029233396308,0.030968774711040016,96.52595155709342,52.435080740223505,3.181076439793327,0.5093808420961355,-0.12663917561387159,0.5795474391623492
17,17,1977.395,2039.32,John_G_Roberts_Jr,scotus_justice,"Mr. Jaicomo, your theory really would combine the merits and jurisdiction not just in a case like this but in every case. I mean, if you think you have a claim under a federal question statute, if it turns out you don't, then you would say, okay, well, then there wasn't jurisdiction because I didn't satisfy the elements of the statute that gave rise to a federal -- a federal question. We've -- we've, I think, long held that in a case like -- like this one, where, if you make a determination under the merits, there isn't the established jurisdiction against the United States, that they're treated the same. You can't -- in other words, whenever you lose, you don't lose because the court had -- under your theory, would have had no jurisdiction. That doesn't seem to make much sense.",19-546.wav,82,61.92499999999996,31638320,32629120,142,2.29309648768672,0.0026500539258503,7.820708883088198,0.4636444147245649,7.38135971352466,7.523026380191326,7.606359713524659,8.014693046857992,8.93135971352466,125.0,2.018570851836901,-2.39469120231411,0.4861935483870968,0.2268271883454736,-20.420362924592816,0.7845653891563416,29.489257245833326,16.824752352323678,100.52222222222223,48.494792065714655,3.5112145098448124,0.8099738748485906,0.29221020404273695,0.07519371824577889,0.07173928344709786,0.04692078930289622,7.464222367845647,0.10701912459495513,7.272886874018487,0.11653872026013874,7.5979492196975,0.13657831683867785,7.816043355499969,0.21500499102039403,8.762278849327128,0.3163211346842134,0.0032897440399845906,0.0010319347754054564,7.704652208719189,0.13722110789620248,0.37464203620738906,0.10302962475491156,76.84057971014492,43.45049368930731,2.4997720740382126,3.3366457699005876,-0.055297551059123616,0.6960445746405411
18,18,2112.56,2129.0,John_G_Roberts_Jr,scotus_justice,"Well, I guess I don't really understand. I think, under your view, a -- a -- a favorable decision for the government would never satisfy the elements of the judgment bar because of the lack of jurisdiction. What -- what am I missing in that?",19-546.wav,84,16.440000000000055,33800960,34064000,45,2.7372262773722538,0.0058557318175275,7.899757981922928,0.4758823941085597,7.38135971352466,7.539693046857993,7.723026380191326,8.077193046857992,8.979693046857992,32.0,1.9464720194647136,-3.0408338301191207,0.4996129032258064,0.2307420437044746,-22.37506589873747,0.2737739086151123,29.489257245833326,16.824752352323678,100.52222222222223,48.494792065714655,3.5112145098448124,0.8099738748485906,0.29221020404273695,0.07519371824577889,0.07173928344709786,0.04692078930289622,7.464222367845647,0.10701912459495513,7.272886874018487,0.11653872026013874,7.5979492196975,0.13657831683867785,7.816043355499969,0.21500499102039403,8.762278849327128,0.3163211346842134,0.0032897440399845906,0.0010319347754054564,7.704652208719189,0.13722110789620248,0.37464203620738906,0.10302962475491156,76.84057971014492,43.45049368930731,2.4997720740382126,3.3366457699005876,-0.055297551059123616,0.6960445746405411
19,19,2258.495,2311.74,Stephen_G_Breyer,scotus_justice,"Well, if we did reach this other question, what is your -- what will you say to what your opposing colleague said? Look, he said, if you read 1346(b)(1), if you read -- it says the judgment in any action shall constitute a complete bar. Now, to any government claimant -- against the employee of the government, that's the point of this statute. Go sue the United States; don't sue the employee. But, if you're right, what you could do as a plaintiff is you sue under the statute against the government, you win, and then you go sue against the employee, the very thing that the statute was passed to stop.",19-546.wav,93,53.24499999999989,36135920,36987840,112,2.103483895201432,0.0053261350533559,8.142522648848042,0.4978665357958369,7.084193046857993,7.679276380191326,8.16885971352466,8.60010971352466,8.939693046857993,124.0,2.3288571696872995,-2.513288098790129,0.4167804878048781,0.2161466428713066,-19.078226386602967,-0.1255683898925781,45.88244230711539,30.6874387237321,122.98039215686275,79.39011873401824,2.882518827146368,0.7363517817983258,0.36151912222307175,0.09190767353707507,0.13430579685913616,0.07740392016589029,7.462111347511588,0.27087958947318963,7.102867556661915,0.27334944647053794,7.733957752740346,0.29437018711289703,8.058974092609628,0.335433998411373,8.712357099145574,0.3445314241460556,0.0045379480272833205,0.001517759101220965,7.782560209215635,0.26254076241810725,0.42981289734140005,0.1215429930929028,116.16923076923077,72.13245414853803,2.680398259382791,0.510242313853612,0.2888108347936605,0.6298329538996338
